"","score","text","created"
"6031",1,"Just migrated my #lowesIris system to new hub.  Man do they make it easy! #Lowes #SmartHome #garage #sprinklers #securtiy","2016-04-13:12"
"6032",-3,"Don’t let your asphalt driveway become cracked. Prevent unwanted #damage with sealant https://t.co/28hJkXGT8M https://t.co/Z4Bcif9vMA","2016-04-13:12"
"6033",0,"#CustomerService #Job in #Herkimer, NY: Seasonal CSA Outside Lawn and Garden at Lowe's Stores https://t.co/JUXR2z0koY #Jobs #Hiring","2016-04-13:12"
"6034",0,"Join the Lowe's Stores team! See our latest #CustomerService #job opening here: https://t.co/5tW1RRWCM5 #Munhall, PA #Hiring","2016-04-13:12"
"6035",1,"Can you recommend anyone for this #job? CSA Front End (Garden Cashier) - https://t.co/laEL4zFgmO #Norman, OK #Retail #Hiring","2016-04-13:12"
"6036",0,"(10) 10% Off Coupons Lowes Home Depot Saving Card Stock. Exp: 06/15/16 #BuyNOW $12.5 #deal #ebay coupons https://t.co/WbvH0rl8zI","2016-04-13:12"
"6037",1,"That cheeks lowes wicker patio plant in contemplation of yours outdoor oasis unto profit: DKXlmcMu","2016-04-13:12"
"6038",1,"Lowes Husqvarna 9-Bushel Bagger for 46/48 Tractor $276.75 [ or $249] free shipping or local pickup https://t.co/S4ztZzweOc","2016-04-13:12"
"6039",0,"RT @tmj_atl_transp: We're #hiring! Click to apply: Delivery Driver (Full Time) - Lowe's of East Point, GA Store# 1715 - https://t.co/cmELDe…","2016-04-13:12"
"6040",1,"Want to work in #Sedalia, MO? View our latest opening: https://t.co/2EkUUJTWkj #CustomerService #Job #Jobs #Hiring","2016-04-13:12"
"6041",0,"<U+2764><ed><U+00A0><U+00BD><ed><U+00B2><U+009A>#NASCAR #Motorsport #JimmieJohnson 2014 Lowes HMS 30th Anniversary Test #Deals #Bargains… https://t.co/fizUMcCBN1 https://t.co/Vo0YexsCws","2016-04-13:12"
"6042",1,"Can you recommend anyone for this #CustomerService #job? https://t.co/mFD9Noxr4k #Riverdale, UT #Hiring","2016-04-13:12"
"6043",0,"Join the Lowe's Stores team! See our latest #CustomerService #job opening here: https://t.co/xQ3IWtyKcI #Columbus, OH #Hiring","2016-04-13:12"
"6044",0,"Lowes Deal https://t.co/DNbZucyDoE Harbor Breeze Centerville 52 in Brushed Nickel Flush Mount Ceiling Fan with Light Kit","2016-04-13:12"
"6045",0,"#BusinessMgmt #Job in #Gallatin, TN: Assistant Store Manager at Lowe's Stores https://t.co/3WBxkhasVj #Jobs #Hiring","2016-04-13:12"
"6046",1,"Interested in a #Retail #job near #PortCharlotte, FL? This could be a great fit: https://t.co/IQQVJ2mh7g #Hiring","2016-04-13:12"
"6047",0,"We're #hiring! Click to apply: SEASONAL PAINT CSA - https://t.co/w8SzuZfvmX #CustomerService #EggHarborTownship, NJ #Job #Jobs","2016-04-13:12"
"6048",1,"Lowes  Husqvarna 9-Bushel Bagger for 46/48 Tractor   $276.75 [ or $249] free shipping or loca... https://t.co/bxZ6GfuRIR #dealster #deals","2016-04-13:12"
"6049",0,"@certainteed #insulation lowes_canada Ancaster #contractor #days https://t.co/KlwWY6FPf7","2016-04-13:12"
"6050",0,"We're #hiring! Click to apply: Seasonal - Lawn and Garden Loader - https://t.co/z0fZRRzp8Z #CustomerService #Carlisle, PA #Job #Jobs","2016-04-13:12"
"6051",0,"Lowe's Stores #CustomerService #Job: Lumber - Store Seasonal Employee (#Knoxville, TN) https://t.co/MUcrfJJXuC #Jobs #Hiring","2016-04-13:12"
"6052",0,"See our latest #GreenwoodVillage, CO #job and click to apply: FT Customer Service Associate II - https://t.co/f023ocUDF8 #Retail #Hiring","2016-04-13:12"
"6053",0,"Lowe's Stores #Retail #Job: Customer Service Associate II (#Jonesboro, AR) https://t.co/ObLezBaI3q #Jobs #Hiring","2016-04-13:12"
"6054",0,"Join the Lowe's Stores team! See our latest #FacilitiesMgmt #job opening here: https://t.co/sMqg5Ni0Uk #NewHudson, MI #Hiring","2016-04-13:12"
"6055",1,"Interested in a #Labor #job near #Austin, TX? This could be a great fit: https://t.co/RZejysIpIn #Hiring","2016-04-13:12"
"6056",0,"Lowe's Stores #Sales #Job: Sales Specialist Plumbing (#Belmont, NC) https://t.co/WJUHE0cQr7 #Jobs #Hiring","2016-04-13:12"
"6057",-1,"@Lowes disavows discrimination but contributed to #NorthCarolina legislators that voted for #HB2 https://t.co/Fzwgzrj4oQ #LGBTQ #NCpolitics","2016-04-13:12"
"6058",1,"Can you recommend anyone for this #job? Store Seasonal Employee- Flooring - https://t.co/XGa2fQ6WSl #Liberty, MO #CustomerService #Hiring","2016-04-13:12"
"6059",0,"Unload Associate: Sun-Thurs 6p-10p,  Lowe’s – Owensboro, KY https://t.co/GneXI09jVI","2016-04-13:12"
"6060",0,"#Retail #Job in #FortMyers, FL: Customer Service Associate II at Lowe's Stores https://t.co/9b5nF9cU16 #Jobs #Hiring","2016-04-13:12"
"6061",0,"Lowe's Stores: Electrical - Seasonal (#Temple, TX) https://t.co/vPNrbbpi91 #CustomerService #Job #Jobs #Hiring","2016-04-13:12"
"6062",2,"Its actually pretty cool that Lowes has their own app to help you find stuff in the store <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","2016-04-13:12"
"6063",0,"Lowe’s funds Rona acquisition https://t.co/qCTOac5LcC","2016-04-13:12"
"6064",0,"#Lehighton, PA #Transportation #Job: Delivery Driver at Lowe's Stores https://t.co/qcxOx0Py2A #Jobs #Hiring","2016-04-13:12"
"6065",0,"I just checked in at Lowes Super S with #mPLUSPlaces Download today!  https://t.co/Pq0xKyHSxh","2016-04-13:12"
"6066",0,"Customer Service Associate: M-F 10a-2p,   Lowe’s – Owensboro, KY https://t.co/goBtpnwqMa","2016-04-13:12"
"6067",0,"We review the next generation .@IrisbyLowes #smarthome hub. https://t.co/qgLS2l534o","2016-04-13:12"
"6068",0,"Lowe's Stores #CustomerService #Job: Store Seasonal Employee -flooring (#SouthCharleston, WV) https://t.co/K5k8dVisaM #Jobs #Hiring","2016-04-13:12"
"6069",0,"@pottsysport fucking magic me mate!","2016-04-13:12"
"6070",0,"See our latest #Austin, TX #job and click to apply: Store Seasonal Employee-Home Decor - https://t.co/TtZktBUs1f #CustomerService #Hiring","2016-04-13:12"
"6071",0,"See our latest #WestCarrolltonCity, OH #job and click to apply: Store Seasonal Employee - Assembly - https://t.co/7PvxSWogYs #Hiring","2016-04-13:12"
"6072",0,"Join the Lowe's Stores team! See our latest #CustomerService #job opening here: https://t.co/o7UA4fi8DT #Palmyra, PA #Hiring","2016-04-13:12"
"6073",0,"We're #hiring! Read about our latest #job opening here: Director Design Research - https://t.co/RHlfv8uP1m #Mooresville, NC #BusinessMgmt","2016-04-13:12"
"6074",0,"At Lowes in Fritch,TX for Volunteer/Community Appreciation!! Come see us @RedCrossTXPan https://t.co/iARCUhq1Ng","2016-04-13:12"
"6075",0,"I'm at @Lowes Home Improvement in Chicago, IL https://t.co/zfYkzXuTCH","2016-04-13:12"
"6076",0,"Lowe's Stores #CustomerService #Job: Paint Store Seasonal Employee (#ManchesterTownship, NJ) https://t.co/GAXon7muMY #Jobs #Hiring","2016-04-13:12"
"6077",1,"Want to work at Lowe's Stores? We're #hiring in #Gaithersburg, MD! Click for details: https://t.co/8HG4patDJY #CustomerService #Job #Jobs","2016-04-13:12"
"6078",3,"@linklamont @Lamegcrosse @rhettandlink @rhettmc wow so proud of you guys well deserved <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>","2016-04-13:12"
"6079",0,"#Retail #Job in #JohnsonCity, TN: Customer Service Associate II at Lowe's Stores https://t.co/cWXc0Hitwv #Jobs #Hiring","2016-04-13:12"
"6080",0,"We're #hiring! Click to apply: Store Seasonal Employee - https://t.co/a6535tIkfa #Retail #Collierville, TN #Job #Jobs","2016-04-13:12"
"6081",0,"The @Lowes_Canada Distribution Centre in @TownOfMilton are at the #jobfair looking to #hire @RegionofHalton https://t.co/CyDGyVLeFu","2016-04-13:12"
"6082",0,"We're #hiring! Read about our latest #job opening here: Seasonal CSA Tool world - https://t.co/6xwElFw2zA #Herkimer, NY #CustomerService","2016-04-13:12"
"6083",0,"#Retail #Job alert: Store Seasonal Employee | Lowe's Stores | #MtDora, FL https://t.co/pMcpX66d7L #Jobs #Hiring","2016-04-13:12"
"6084",0,"We're #hiring! Read about our latest #job opening here: Customer Service Associate II - https://t.co/qp8Hia6Q7h #Hendersonville, TN","2016-04-13:12"
"6085",0,"We're #hiring! Read about our latest #job opening here: Sun-Thur Unload Associate 20 Hours - https://t.co/8BLFpBY5er #SiloamSprings, AR","2016-04-13:12"
"6086",0,"(10) 10% Off Coupons Lowes Home Depot Saving Card Stock. Exp: 06/15/16 #BuyNOW $12.5 #deal #ebay coupons https://t.co/bOwJBOh34H","2016-04-13:12"
"6087",0,"Qty 10. Lowes Coupons 10% Off Home Depot Card Size. Exp 06/15/16. Fast Ship #BuyNOW $5.5 #deal #ebay coupons https://t.co/EDBzVrxwdG","2016-04-13:12"
"6088",0,"We're #hiring! Click to apply: Night Receiver/Stocker - Seasonal - https://t.co/iKamAU3ZjD #Labor #Anderson, IN #Job #Jobs","2016-04-13:12"
"6089",1,"Interested in a #Retail #job near #York, PA? This could be a great fit: https://t.co/7bC7Nm1aOr #Hiring","2016-04-13:12"
"6090",1,"How to have a successful #bigbox line review with #lowes or #homedepot https://t.co/6fClwuU0lZ","2016-04-13:12"
"6091",0,"#Racing #Motorsports Jimmie Johnson #48 Lowes Chase The Cup Impala SS 2014… https://t.co/05duDaxIXv #Buy #Discount https://t.co/g7FaJTS3Ou","2016-04-13:12"
"6092",0,"Join the Lowe's Stores team! See our latest #Retail #job opening here: https://t.co/h7NdzxVujv #ShowLow, AZ #Hiring","2016-04-13:12"
"6093",0,"#Southington, CT #CustomerService #Job: Store Seasonal Employee - Lawn &amp; Garden Loader at Lowe's Stores https://t.co/975NUWc0gi #Jobs","2016-04-13:12"
"6094",0,"We're #hiring! Click to apply: Store Seasonal Employee - https://t.co/TZAINCy2WX #CustomerService #Chillicothe, MO #Job #Jobs","2016-04-13:12"
"6095",0,"#Retail #Job alert: FT Customer Service Associate II-Tools | Lowe's Stores | #GreenwoodVillage, CO https://t.co/oGB0Dk2oNl #Jobs #Hiring","2016-04-13:12"
"6096",0,"#Transportation #Job in #PocomokeCity, MD: Delivery Driver at Lowe's Stores https://t.co/E7s5j8dr4M #Jobs #Hiring","2016-04-13:12"
"6097",0,"Download the royalty-free photo ""Summer meadow of daisies"" created by JulietPhotography at the lowes https://t.co/EeRD4dcFnI","2016-04-13:12"
"6098",1,"Want to work in #AransasPass, TX? View our latest opening: https://t.co/gtakGYkFlP #Sales #Job #Jobs #Hiring","2016-04-13:12"
"6099",0,"#Retail #Job in #York, PA: Customer Serv Assoc I/Loader - Minimum of $10.23 hr. at Lowe's Stores https://t.co/O7SJOs8mbJ #Jobs #Hiring","2016-04-13:12"
"6100",0,"@Declan_Lowes  how on earth did you find me!!!!","2016-04-13:12"
"6101",1,"What some nice restaurants downtown?","2016-04-13:12"
"6102",0,"Lowe's Stores #CustomerService #Job: Store Seasonal Employee (#Redmond, OR) https://t.co/ScYPFjd461 #Jobs #Hiring","2016-04-13:12"
"6103",0,"If you're a #BusinessMgmt professional in #Madison, MS, check out this #job: https://t.co/skqe5MhXHz #Hiring","2016-04-13:12"
"6104",0,"RT - tmj_dfw_retail : Join the Lowe's Stores team! See our latest #Retail #job opening here: https://t.co/4nDOhB3pZQ #Dallas, TX #Hiring","2016-04-13:12"
"6105",1,"Want to work at Lowe's Stores? We're #hiring in #Charlotte, NC! Click for details: https://t.co/EPYnrjuJ6W #FacilitiesMgmt #Job #Jobs","2016-04-13:12"
"6106",1,"Can you recommend anyone for this #job? Customer Service Associate II - WEEKDAY TEAM - https://t.co/s8CR8DVJb7 #StonyBrook, NY #Hiring","2016-04-13:12"
"6107",0,"#Lancaster, PA #Retail : Outside Lawn and Garden Store Seasonal Employee(Minimum $10.23 per hour) at Lowe's Stores https://t.co/H4CEHpIqKd","2016-04-13:12"
"6108",1,"Want to work at Lowe's Stores? We're #hiring in #Florence, KY! Click for details: https://t.co/0KBASEC2OM #CustomerService #Job #Jobs","2016-04-13:12"
"6109",0,"We're #hiring! Read about our latest #job opening here: Customer Service Associate II- Weekend - https://t.co/XPYaMGkPHS #Nacogdoches, TX","2016-04-13:12"
"6110",0,"If you're a #Labor professional in #Sunrise, FL, check out this #job: https://t.co/k6N2dGilXk #Hiring","2016-04-13:12"
"6111",0,"#CustomerService #Job alert: CSA Front End-CASHIER | Lowe's Stores | #Gibsonia, PA https://t.co/8lrZofqZVo #Jobs #Hiring","2016-04-13:12"
"6112",0,"Katie Lowes  Entertainment Weeklys Pre-Emmy 2015 Party https://t.co/ScUYJfu1ZE #KatieLowes","2016-04-13:12"
"6113",0,"#CustomerService #Job alert: Store Seasonal Employee | Lowe's Stores | #Champaign, IL https://t.co/ljcxJYNwix #Jobs #Hiring","2016-04-13:12"
"6114",0,"Join the Lowe's Stores team! See our latest #Sales #job opening here: https://t.co/DzWYanDTTt #Charlotte, NC #Hiring","2016-04-13:12"
"6115",0,"Come to Habitat Womenbuild's Painting and Trim Workshop April 19th at Lowes! https://t.co/LExPRS3pvl","2016-04-13:12"
"6116",0,"Lowe's Stores #Retail #Job: LoaderStore Seasonal Employee (#Lancaster, PA) https://t.co/1947KD5kMz #Jobs #Hiring","2016-04-13:12"
"6117",0,"Win a $300 Lowe’s Gift Card and More https://t.co/3YO56CrsJ1 #FreeSamples","2016-04-13:12"
"6118",0,"See our latest #Columbus, OH #job and click to apply: Customer Service Associate II- FT- Polaris Parkway - https://t.co/RytHSXTIGL #Hiring","2016-04-13:12"
"6119",0,"@Lowes Mebane NC store needs to respect all customers, not just the contractors and men in coveralls. Girls know how to paint, too. #rude","2016-04-13:12"
"6120",1,"Interested in a #CustomerService #job near #Bluffton, SC? This could be a great fit: https://t.co/0GwTDkiJ5a #Hiring","2016-04-13:12"
"6121",1,"This #Retail #job might be a great fit for you: Loader - Store Seasonal Employee - https://t.co/l3DlVHbTZ3 #AnnArbor, MI #Hiring","2016-04-13:12"
"6122",1,"Interested in a #Retail #job near #Altoona, PA? This could be a great fit: https://t.co/eB2FFA59Cx #Hiring","2016-04-13:12"
"6123",0,"#coupon #deal $120.94 Lowes Gift Card Merchandise Credit https://t.co/qGExR6F4l1 #eBay #GiftCard","2016-04-13:12"
"6124",-1,"@debzfinn We are sorry. Our protection plan will cover food spoilage, here is a link https://t.co/GVijlgpGJE to view coverage details.","2016-04-13:12"
"6125",1,"Interested in a #Sales #job near #Houston, TX? This could be a great fit: https://t.co/6fNuRpHGLX #Hiring","2016-04-13:12"
"6126",0,"We're #hiring! Read about our latest #job opening here: Inside Lawn &amp; Garden CSA- Seasonal - https://t.co/EXltvG2dwA #California, MD","2016-04-13:12"
"6127",0,"RT @Jimmie_Johnson1: <U+2764>#NASCAR #Motorsport #JimmieJohnson 2014 Lowes HMS 30th Anniversary Test #Deals #Bargains… https://t.co/t8jreWpGci htt…","2016-04-13:12"
"6128",0,"@Bieber2323David these are $10 off: https://t.co/2vwPZxBCRt
or check here for lowes: https://t.co/p7qbjSOvIX","2016-04-13:12"
"6129",0,"We're #hiring! Read about our latest #job opening here: Hardware Store Seasonal Employee - https://t.co/QvlbY2xcgL #CapeGirardeau, MO","2016-04-13:12"
"6130",0,"#CustomerService #Job alert: Seasonal - Lawn and Garden Loader | Lowe's Stores | #Shippensburg, PA https://t.co/rMAqoINDAm #Jobs #Hiring","2016-04-13:12"
"6131",1,"Want to work at Lowe's Stores? We're #hiring in #Riverside, CA! Click for details: https://t.co/XtqeUEkOZy #CustomerService #Job #Jobs","2016-04-13:12"
"6132",0,"Lowe's Stores: Front Loader - Seas - Minimum $10.23 an hour (#York, PA) https://t.co/Lv0lVNWc7X #Retail #Job #Jobs #Hiring","2016-04-13:12"
"6133",-1,"@Lowes_Canada trick question, the answer is charcoal <ed><U+00A0><U+00BD><ed><U+00B0><U+00B7>+<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>=<ed><U+00A0><U+00BD><ed><U+00B8><U+008B>","2016-04-13:12"
"6134",0,"Lowe's Stores #CustomerService #Job: Head Cashier (#MachesneyPark, IL) https://t.co/eTMJcbFu00 #Jobs #Hiring","2016-04-13:12"
"6135",1,"Interested in a #Retail #job near #Dallas, TX? This could be a great fit: https://t.co/jVExYlQVXy #Hiring","2016-04-13:12"
"6136",1,"Want to work in #Louisville, KY? View our latest opening: https://t.co/xGdjpVpUNK #CustomerService #Job #Jobs #Hiring","2016-04-13:12"
"6137",0,"#CustomerService #Job in #NewHartford, NY: Building Materials Seasonal Employee at Lowe's Stores https://t.co/9PQK0diyf5 #Jobs #Hiring","2016-04-13:12"
"6138",1,"Interested in a #CustomerService #job near #MountPleasant, TX? This could be a great fit: https://t.co/TMTKY7bCc2 #Hiring","2016-04-13:12"
"6139",0,"<U+2764><U+2764><U+2764>#NASCAR #Motorsport #JimmieJohnson 2014 Lowes HMS 30th Anniversary Test #Deals #Bargains https://t.co/rZz6nG2MDJ https://t.co/ljeRJJNJS1","2016-04-13:12"
"6140",0,"Lowe’s funds Rona acquisition https://t.co/JVe5KzZpbc #retail","2016-04-13:12"
"6141",0,"Lowe's Stores #Retail #Job: Store Seasonal Employee (#York, PA) https://t.co/GHIsrdj2AO #Jobs #Hiring","2016-04-13:12"
"6142",0,"We're #hiring! Read about our latest #job opening here: Seasonal Garden Loader - https://t.co/LMvttKvbmF #Shawnee, KS #CustomerService","2016-04-13:12"
"6143",0,"Jimmie Johnson 2014 Lowes Red 1:24 https://t.co/85KhasPKEZ https://t.co/CSsJ8LnaHQ","2016-04-13:12"
"6144",0,"RT @Lowes_Canada: Gas, propane, or electric? Start the sizzle with our #BBQ Buying Guide. Tips &amp; tricks here: https://t.co/80JFJHZt8L https…","2016-04-13:12"
"6145",-2,"@Lowes  delivery is horrible -unprofessional-do not keep their word on times- customer service communication also is terrible","2016-04-13:12"
"6146",0,"@lowes I placed one order for in-store pickup, and I got 7 e-mails from u in 6 days. I <U+2665><U+FE0F> u too but this is too much https://t.co/QABCgmykYR","2016-04-13:12"
"6147",0,"See our latest #Greensburg, PA #job and click to apply: Outside Lawn and Garden - https://t.co/rq9M8PouCW #CustomerService #Hiring","2016-04-13:12"
"6148",1,"Can you recommend anyone for this #Sales #job? https://t.co/dVWl120B8d #Indianapolis, IN #Hiring","2016-04-13:12"
"6149",1,"Want to work in #Dallas, TX? View our latest opening: https://t.co/hacStdEkoF #Retail #Job #Jobs #Hiring","2016-04-13:12"
"6150",1,"This #CustomerService #job might be a great fit for you: Store Seasonal Employee - Cashier - https://t.co/rxVABTFhry #Greenville, SC","2016-04-13:12"
"6151",1,"Can you recommend anyone for this #Transportation #job? https://t.co/yrnahvYOnC #Clarksville, TN #Hiring","2016-04-13:12"
"6152",0,"Lowe’s sees real future in holograms https://t.co/rUM4IrkXZK","2016-04-13:12"
"6153",0,"Gas, propane, or electric? Start the sizzle with our #BBQ Buying Guide. Tips &amp; tricks here: https://t.co/80JFJHZt8L https://t.co/AxPCJQTNsm","2016-04-13:12"
"6154",1,"Can you recommend anyone for this #job? PT CSA Front End - https://t.co/2bElu4Yu4k #GreenwoodVillage, CO #Retail #Hiring","2016-04-13:12"
"6155",0,"<U+2764><U+2764>#NASCAR #Motorsport #JimmieJohnson 2014 Lowes HMS 30th Anniversary Test #Deals #Bargains… https://t.co/iH5sscGPWP https://t.co/rZz6nG2MDJ","2016-04-13:12"
"6156",1,"Interested in a #Sales #job near #Webster, NY? This could be a great fit: https://t.co/6HMqukRkXS #Hiring","2016-04-13:12"
"6157",0,"We're #hiring! Click to apply: Delivery Driver (Full Time) - Lowe's of East Point, GA Store# 1715 - https://t.co/cmELDeCNgZ #EastPoint, GA","2016-04-13:12"
"6158",-3,"Don't let your asphalt driveway become cracked. Prevent unwanted #damage from UV rays, salt, &amp; more with sealant https://t.co/3uF27STdKV","2016-04-13:12"
"6159",-3,"Don't let your asphalt driveway become cracked. Prevent unwanted #damage from UV rays, salt, &amp; more with sealant https://t.co/T1j9X78z9S","2016-04-13:12"
"6160",-3,"Don't let your asphalt driveway become cracked. Prevent unwanted #damage from UV rays, salt, &amp; more with sealant https://t.co/3uF27SBCml","2016-04-13:12"
"6161",0,"See our latest #Mooresville, NC #job and click to apply: MCTC Infrastructure Operations Manager - https://t.co/4hLD2pyyHQ #BusinessMgmt","2016-04-13:12"
"6162",-3,"Don't let your asphalt driveway become cracked. Prevent unwanted #damage from UV rays, salt, &amp; more with sealant https://t.co/T1j9X6QYik","2016-04-13:12"
"6163",0,"#CustomerService #Job in #Highland, NY: Seasonal Assembler at Lowe's Stores https://t.co/4IYbeuxN1r #Jobs #Hiring","2016-04-13:11"
"6164",0,"See our latest #Euless, TX #job and click to apply: Customer Service Associate II - https://t.co/r52Da2Ks1a #Retail #Hiring","2016-04-13:11"
"6165",0,"https://t.co/VjTHUf1Dw2","2016-04-13:11"
"6166",0,"#CustomerService alert: Store Seasonal Employee - Front End Cashier - Min.... | Lowe's Stores | #Avondale, PA https://t.co/eLzEostyFk","2016-04-13:11"
"6167",0,"Lowe's Stores: Facility Service Associate (#Columbus, OH) https://t.co/1PriaATl5u #FacilitiesMgmt #Job #Jobs #Hiring","2016-04-13:11"
"6168",0,"#Florence, KY #CustomerService #Job: Seasonal Merchandiser (20 - 30 hours per week) at Lowe's Stores https://t.co/hjvYWe2D5p #Jobs #Hiring","2016-04-13:11"
"6169",0,"#CustomerService #Job in #SantaClarita, CA: Customer Service Associate II (Paint) at Lowe's Stores https://t.co/dfkJjB3Ti0 #Jobs #Hiring","2016-04-13:11"
"6170",0,"I'm at @Lowes Home Improvement in Saint Charles, IL https://t.co/UwZZjt2CYB","2016-04-13:11"
"6171",0,"We're #hiring! Read about our latest #job opening here: Store Seasonal Employee - Unloader - https://t.co/GsDoGym88f #Hagerstown, MD #Labor","2016-04-13:11"
"6172",1,"Fertilizing your lawn can #promote grass growth, #reduce and control
weeds, and aid in grass recovery. https://t.co/USnMNjwHz3","2016-04-13:11"
"6173",0,"#CustomerService #Job alert: HARDWARE Store Seasonal Employee | Lowe's Stores | #Macon, GA https://t.co/Pcq36GATJU #Jobs #Hiring","2016-04-13:11"
"6174",1,"tmj_clt_cstsrv : Want to work in #IndianTrail, NC? View our latest opening: https://t.co/sMObcxK1pb #CustomerServ… https://t.co/7kGl4Ve40r)","2016-04-13:11"
"6175",1,"Can you recommend anyone for this #job? Seasonal Flooring - https://t.co/edzR8ppTwR #Wetumpka, AL #CustomerService #Hiring","2016-04-13:11"
"6176",1,"This #FacilitiesMgmt #job might be a great fit for you: Facility Service Associate - https://t.co/UpR3gM0Mac #Hamburg, NY #Hiring","2016-04-13:11"
"6177",0,"Lowe's Stores: Project Specialist Interiors (#Lancaster, PA) https://t.co/Z2JNT7kylE #Retail #Job #Jobs #Hiring","2016-04-13:11"
"6178",0,"CSA ProServices IV - Lowe's Stores: (#Euless, TX) https://t.co/NrwmPETr3D #Retail #Job #Jobs #Hiring","2016-04-13:11"
"6179",1,"Can you recommend anyone for this #CustomerService #job? https://t.co/YJlGXjFKbZ #CapeGirardeau, MO #Hiring","2016-04-13:11"
"6180",0,"#BrokenArrow, OK #Retail #Job: Seasonal Loader at Lowe's Stores https://t.co/ZITciTOxI8 #Jobs #Hiring","2016-04-13:11"
"6181",0,"Lowe's Corporate #SupplyChain #Job: Engineering Manager (#Mooresville, NC) https://t.co/IFvLu1k5Ah #Jobs #Hiring","2016-04-13:11"
"6182",1,"Interested in a #CustomerService #job near #Clarksville, TN? This could be a great fit: https://t.co/CBUSRm90wW #Hiring","2016-04-13:11"
"6183",0,"*sitting at Lowes* Person: today is weiner Wednesday! Other person: Awwwh! Weiner wednesday?!","2016-04-13:11"
"6184",0,"RT @KamakuraCo: Kamakura's daily ranking of most heavily traded bonds in US market let by$LOW Lowes today. https://t.co/c85cSLnjeI","2016-04-13:11"
"6185",1,"Can you recommend anyone for this #CustomerService #job? https://t.co/TPyxiqbHpk #Lancaster, PA #Hiring","2016-04-13:11"
"6186",0,"See our latest #Albuquerque, NM #job and click to apply: Workforce Scheduling Specialist- ABQ - https://t.co/z0CYizGbeT #CustomerService","2016-04-13:11"
"6187",1,"Want to work in #FlowerMound, TX? View our latest opening: https://t.co/eiadUZcdMa #Labor #Job #Jobs #Hiring","2016-04-13:11"
"6188",1,"Want to work in #MountPleasant, TX? View our latest opening: https://t.co/O9B3dWD0j9 #CustomerService #Job #Jobs #Hiring","2016-04-13:11"
"6189",1,"Want to work at Lowe's Stores? We're #hiring in #Gaithersburg, MD! Click for details: https://t.co/00kbP2EWq1 #CustomerService #Job #Jobs","2016-04-13:11"
"6190",1,"This #Retail #job might be a great fit for you: Store Seasonal Employee - https://t.co/ZDG4EBwMHH #FernandinaBeach, FL #Hiring","2016-04-13:11"
"6191",0,"Join the Lowe's Corporate team! See our latest #CustomerService #job opening here: https://t.co/2tb9xFrbUF #Wilkesboro, NC #Hiring","2016-04-13:11"
"6192",-1,"@511PAErie 90 eastbound from mm 38 to 41 a @Lowes Flatbed Truck lost a bunch of forming tubes on the roadway! Truck left the scene!","2016-04-13:11"
"6193",1,"This #Retail #job might be a great fit for you: Store Seasonal Employee/ Lumber Dept. - https://t.co/rK9HdgiDuv #FortWorth, TX #Hiring","2016-04-13:11"
"6194",0,"Lowe's Stores #Retail #Job: Customer Service Associate II (#PlymouthMeeting, PA) https://t.co/GHT0lZHakf #Jobs #Hiring","2016-04-13:11"
"6195",0,"#Labor #Job alert: Unload Associate | Lowe's Stores | #Brownsburg, IN https://t.co/Q6xEGrAnHw #Jobs #Hiring","2016-04-13:11"
"6196",0,"We're #hiring! Click to apply: Seasonal Outside Lawn &amp; Garden - https://t.co/r6ln0ekgzK #CustomerService #Fairfield, CA #Job #Jobs","2016-04-13:11"
"6197",1,"Can you recommend anyone for this #job? Inside Lawn and Garden - Store Seasonal Employee - https://t.co/DExGxWMiPg #Brewer, ME #Retail","2016-04-13:11"
"6198",0,"We're #hiring! Click to apply: Store Seasonal Employee - https://t.co/gOnPXjVBfY #Retail #Jonesboro, AR #Job #Jobs","2016-04-13:11"
"6199",1,"Want to work in #Paducah, KY? View our latest opening: https://t.co/AhpeOmJEHV #Labor #Job #Jobs #Hiring","2016-04-13:11"
"6200",0,"Store Seasonal Employee- lumber - Lowe's Stores: (#SouthCharleston, WV) https://t.co/bdPH58Yyro #CustomerService #Job #Jobs #Hiring","2016-04-13:11"
"6201",1,"Can you recommend anyone for this #job? Retail Sales Associate - Seasonal - https://t.co/HRBQZpCtvP #Indianapolis, IN #Sales #Hiring","2016-04-13:11"
"6202",1,"Want to work in #Reading, PA? View our latest opening: https://t.co/5a28gNf1ms #CustomerService #Job #Jobs #Hiring","2016-04-13:11"
"6203",1,"Interested in a #Retail #job near #Columbus, OH? This could be a great fit: https://t.co/15zL0rwxQw #Hiring","2016-04-13:11"
"6204",1,"Interested in a #Retail #job near #Carrollton, TX? This could be a great fit: https://t.co/g1h9DtuWZf #Hiring","2016-04-13:11"
"6205",0,"Lowe's Stores #Sales #Job: Customer Service Associate III (#Aiken, SC) https://t.co/Euq85wS7fV #Jobs #Hiring","2016-04-13:11"
"6206",0,"#CustomerService #Job in #Monroeville, PA: Pro Services-Customer Service Associate at Lowe's Stores https://t.co/NT3upJOc6k #Jobs #Hiring","2016-04-13:11"
"6207",1,"Can you recommend anyone for this #job? Tools - Customer Service Associate (Seasonal) - https://t.co/WCrGDoKqRJ #Burbank, CA #Hiring","2016-04-13:11"
