"","score","text","created"
"4489",0,"Ep:757 Sprouts haul: https://t.co/n2xWez4KRH via @YouTube","2016-04-16:11"
"4490",0,"Glazed Bacon &amp; Brussel Sprouts https://t.co/ApRba9w2U6 https://t.co/hNLZ9rfLF6","2016-04-16:11"
"4491",0,"I added a video to a @YouTube playlist https://t.co/n2xWez4KRH Ep:757 Sprouts haul","2016-04-16:11"
"4492",0,"RT @KintoriYakitori: MUST TRY @kintoriyakitori : ""MEKYABETSU"" brussels sprouts #bbq #grill #charcoal #tapas #yakitori #foodie #foodporn htt…","2016-04-16:11"
"4493",0,"MUST TRY @kintoriyakitori : ""MEKYABETSU"" brussels sprouts #bbq #grill #charcoal #tapas #yakitori #foodie #foodporn https://t.co/ltW7be0SNL","2016-04-16:11"
"4494",1,"#Broccoli, #cabbage, &amp; #brussel sprouts all contain a little bit of cyanide—eating them primes your liver to deal better with other poisons.","2016-04-16:11"
"4495",0,"Lemon Herb Roasted Brussels Sprouts Salad https://t.co/VHUB7PjsMD via @CorkForkPassprt","2016-04-16:11"
"4496",1,"RT @MemphisDribble: @ManUtd @Memphis @WayneRooney Jesus why would you bring on Lingard for Rooney, that's like eating brussels sprouts inst…","2016-04-16:11"
"4497",1,"@ManUtd @Memphis @WayneRooney Jesus why would you bring on Lingard for Rooney, that's like eating brussels sprouts instead of pizza!","2016-04-16:11"
"4498",0,"When eating bamboo sprouts, remember the man who planted them.  -Chinese Proverb","2016-04-16:11"
"4499",0,"@sproutsfm Well, I really want our Sprouts in GreenWood Village to carry the plastic containers of Truvia and they told me no","2016-04-16:11"
"4500",0,"Seeing a couple little sprouts of green in my flower pots makes me so happy<U+263A><U+FE0F>","2016-04-16:11"
"4501",0,"Sprouts grocery store opens later today in the platzl! #welcometotheplatzl #weekend https://t.co/1j8ngr5ErZ","2016-04-16:11"
"4502",0,"@ficoshutdown181 You can find us at Whole Foods, Mother's, Sprouts, Target, and even Amazon. Check out our site too for all the products. <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>","2016-04-16:11"
"4503",-1,"@lrebull @elakdawalla @PlanetDr Can corroborate, 5-day Brussels sprouts forgetfulness means buying a new microwave.","2016-04-16:11"
"4504",0,"@russel_sprouts_ get a job clown","2016-04-16:11"
"4505",0,"RT @_Woman_health: Women Health: The Smoothie of Alfalfa Sprouts Juice, Panax Ginseng for Prevention and Treatment of Amenorrhea https://t.…","2016-04-16:11"
"4506",0,"Trout: Pea Spruce Puree, Spring Onion, English Peas, and Pea Sprouts. Come on down and try it #tastebudswillthankyou https://t.co/WFL491b796","2016-04-16:11"
"4507",1,"Will there be sprouts to celebrate?! https://t.co/3kbIZb7tkF","2016-04-16:11"
"4508",0,"10 Tips for Growing Brussels Sprouts - A Healthy Life For ... - https://t.co/6eMOj2nF6h #garden #gardening #gardens https://t.co/CPJaemvbzY","2016-04-16:10"
"4509",0,"Brussel Sprouts <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7>","2016-04-16:10"
"4510",2,"** WIN ** $2,000 here, easy to enter &amp; love this place!! #betterforyoubrandsale #ad

Enter #sweepstakes ------&gt; https://t.co/NUXvf0CUhN","2016-04-16:10"
"4511",0,"I added a video to a @YouTube playlist https://t.co/MEUDat2rop [WE KID] Moon Hye Seong&amp;Seol Ga Eun, We are ‘Sprouts’ EP.07","2016-04-16:10"
"4512",1,"This potato noodle casserole is hands down the best breakfast idea ever. https://t.co/SwdsQTjK0D","2016-04-16:10"
"4513",1,"$50 #paypal #cash #giveaway with @paigeflamm! https://t.co/aFB1MYg5Xy What will u buy at Sprouts? #organic #healthy https://t.co/yEygC2qBw7","2016-04-16:10"
"4514",1,"RT @justanotherhat: Now through April 20th, you could enter to win a $2,000 @sproutsfm gift card! Entry form: https://t.co/ervd09B316 #Bett…","2016-04-16:10"
"4515",1,"Yesterday's whole grain mix was tops. @gregjohnsman rye sprouts and flour alongside… https://t.co/3ylBlJJEAy","2016-04-16:10"
"4516",0,"#28daytransformation breakfast. Veggie skillet topped with avacado, radish sprouts, cilantro and… https://t.co/p2rYRgAyLS","2016-04-16:10"
"4517",1,"RT @CarolynRWest: Eating healthier doesn't have to cost you more. Great deals and you could win $2,000. https://t.co/8NRG6WrzZl #ad #Better…","2016-04-16:10"
"4518",0,"Roasted Brussels Sprouts and Cauliflower

You will Need:
2 lbs of Brussels Sprouts ...cut in half or thirds if... https://t.co/3UgQxtm7Kq","2016-04-16:10"
"4519",0,"Lemon Herb Roasted Brussels Sprouts Salad https://t.co/4oyvnuIEiW via @CorkForkPassprt","2016-04-16:10"
"4520",-1,"Why are there frozen brussels sprouts in my bed??","2016-04-16:10"
"4521",0,"Love this #salad with #tomatoes #cucumber #avocado mixed #sprouts #sunflowerseeds and a… https://t.co/AVSLkSkMsd","2016-04-16:10"
"4522",1,"Now through April 20th, you could enter to win a $2,000 @sproutsfm gift card! Entry form: https://t.co/ervd09B316 #BetterForYouBrandSale #AD","2016-04-16:10"
"4523",1,".@designsponge is in the kitchen with @lovelemonsfood, making delicious Brussels sprout wraps from the cookbook! https://t.co/xfMa6iqifZ","2016-04-16:10"
"4524",0,"ramps + cukes + sprouts + zinnia @ Silver Spring Farmers' Market https://t.co/vNNbKiNZyq","2016-04-16:10"
"4525",0,"<U+5BDD><U+308B><U+30BE>","2016-04-16:10"
"4526",1,"Eating healthier doesn't have to cost you more. Great deals and you could win $2,000. https://t.co/8NRG6WrzZl #ad #BetterForYouBrandSale","2016-04-16:10"
"4527",2,"Sprouts are ready! Good thing I also have hummus and avocado. This is shaping up to be a good day. https://t.co/uUueXZLJ1i","2016-04-16:10"
"4528",0,"@MisterLokiDoki He might also be very judgemental about my ability to cull WEAKLING sprouts with the power of forgetting to water them","2016-04-16:10"
"4529",0,"First day at sprouts <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>","2016-04-16:10"
"4530",-1,"@REALKathyLloyd ooh er....they are afraid to say (leave off the raw sprouts ;) xx)","2016-04-16:10"
"4531",0,"This article is so awesome-- From sprouts to kiwi fruits, stop letting stuff spoil: https://t.co/g015Q2BEgP #CleanEats","2016-04-16:10"
"4532",0,"Roasted Chicken club omelette with #crackle &amp; sprouts #uptown #Brunch is served https://t.co/6KohAiVGXM","2016-04-16:10"
"4533",0,"@SacGreenbelt I just don't see how another grocer can make it. There's Sprouts, Nugget, Raley's, Bel Air, Grocery Outlet. Market saturated?","2016-04-16:10"
"4534",0,"#coupon #deal Sprouts Farmers Market Gift Card $50 https://t.co/nJW1sfywUP #eBay #GiftCard","2016-04-16:10"
"4535",0,"I'm at Sprouts Farmers Market in Denver, CO https://t.co/G597GuLhtB","2016-04-16:10"
"4536",1,"Orange Glazed Butternut Squash and Brussels Sprouts #recipe | beautiful colors &amp; flavors for the hol https://t.co/tPuqDZWTPp","2016-04-16:10"
"4537",0,"I'm at Sprouts Farmers Market - @sproutsfm in Keller, TX https://t.co/Kb7OxUJScN","2016-04-16:10"
"4538",0,"<U+3064><U+3076><U+3084><U+304F><U+30CD><U+30BF><U+304C><U+306A><U+304F><U+3066><U+56F0><U+3063><U+3066><U+308B><U+3045>","2016-04-16:10"
"4539",0,"I'm at Ipoh Lou Yau Bean Sprouts Chicken <U+6021><U+4FDD><U+8001><U+53CB><U+82BD><U+83DC><U+9DC4> in Singapore https://t.co/Q6x9oTgRc2 https://t.co/97iKfs6jac","2016-04-16:10"
"4540",0,"M5 dinner date with #tiufiance - crab cake, spinach, roasted Brussels sprouts, and cab franc <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7>… https://t.co/L8klQ1nDFm","2016-04-16:10"
"4541",0,"<U+306A><U+3093><U+304B><U+8179><U+6E1B><U+3063><U+3066><U+304D><U+305F>","2016-04-16:10"
"4542",0,"Cauliflower is the new Brussels Sprouts.","2016-04-16:10"
"4543",1,"Sooo alfalfa sprouts are my new obsession #sproutsoneverything<ed><U+00A0><U+00BC><ed><U+00BC><U+00B1><ed><U+00A0><U+00BD><ed><U+00B2><U+009A>","2016-04-16:10"
"4544",0,"Why You Should Be Eating Sprouts At Every Meal https://t.co/nED2ymmWHa #fashion https://t.co/ltz7R3799O","2016-04-16:10"
"4545",0,"So, should I power my #BrightonMarathon on sprouts? #ukrunchat https://t.co/b3CiN1z0aH","2016-04-16:10"
"4546",0,"Water SproutS4<U+30B3><U+30DE><U+6F2B><U+753B><U+300E><U+7406><U+60F3><U+300F>https://t.co/0sIOYrmuKn 
(<U+7D9A><U+304D><U+306F>WEB<U+3067>)https://t.co/wQbeCPoL53","2016-04-16:10"
"4547",0,"I'm at Sprouts Farmers Market - @sproutsfm in Houston, TX https://t.co/RbjzUXaev8","2016-04-16:10"
"4548",0,"@thestevecook @CAFCTickets never seen any of this increased security either...and I don't mean the ones searching for Brussels Sprouts...","2016-04-16:10"
"4549",0,"Odhams Press Sprouts Decorative Window Film https://t.co/GrkJzrwI5G https://t.co/kpI0z7vKOE","2016-04-16:10"
"4550",0,"Odhams Press Sprouts Decorative Window Film https://t.co/GrkJzrwI5G https://t.co/TOY2vegfkN","2016-04-16:10"
"4551",0,"#Sprouts #FarmersMarket #W2 #Phishing #Scam May Lead to Class Action https://t.co/iY0l7SDy07 @SproutsFM #employee #worker #DataHack #grocer","2016-04-16:10"
"4552",0,"Roasted Brussels Sprouts with Pears and Pistachios
Ingredients:
1 pound brussels sprouts, halved lengthwise
3... https://t.co/32x8aoUUth","2016-04-16:10"
"4553",0,"I'm a Regular at Sprouts Farmers Market on #Yelp! https://t.co/T6rqguvGV5","2016-04-16:09"
"4554",0,"Wonder if Corbyn's first thought was when he got into Bootle was ""Hmm, sprouts.""","2016-04-16:09"
"4555",0,"bean sprouts https://t.co/hsIS4YFmEW","2016-04-16:09"
"4556",0,"Dark chocolate is the grossest thing since Brussel sprouts.","2016-04-16:09"
"4557",0,"Little mini greenhouses. We have grape, cherry and beefsteak tomato sprouts, cucumber, mint and… https://t.co/ghpA4eaCph","2016-04-16:09"
"4558",0,"Mouth-Watering Crispy Brussels Sprouts (plus 7 ways to flavour them!) https://t.co/wot8smQ5ZK https://t.co/5QeCXZb8EZ","2016-04-16:09"
"4559",0,"when ur mom is a big fan and ur leg sprouts from ur arm and u look like u want 2 die #relatable https://t.co/ogMw0jz7YK","2016-04-16:09"
"4560",0,"@mrxpokemon <U+671F><U+5F85><U+5024><U+306F><U+30DE><U+30C6><U+30AA><U+306E><U+65B9><U+304C><U+4E0A><U+304B><U+306A><U+3041><U+3002>
<U+30B9><U+30E9><U+30A4><U+30C0><U+30FC><U+304C><U+30AD><U+30EC><U+3066><U+308B><U+6642><U+306F><U+624B><U+304C><U+51FA><","2016-04-16:09"
"4561",1,"@Thndrdomesticty See last tweet. :) We live super close to Sprouts.","2016-04-16:09"
"4562",1,"We are getting a Yogurtini next to Sprouts, people!! #celebrate","2016-04-16:09"
"4563",0,"@s_sprouts <U+307E><U+3060><U+5224><U+65AD><U+306B><U+306F><U+65E9><U+3044><U+3060><U+308D><U+3046><U+3068><U+601D><U+3063><U+3066><U+305F><U+3051><U+3069><U+671F><U+5F85><U+7684><U+306A><U+610F><U+5473><U+3082><U+8FBC><U+3081><U+3066>","2016-04-16:09"
"4564",2,"It’s winter weather like this that makes me thankful I live within walking distance of Sprouts. We don’t have to do the stock up thing.","2016-04-16:09"
"4565",0,"@mrxpokemon <U+4ECA><U+306E><U+3068><U+3053><U+308D><U+306F><U+5449>&gt;<U+30DE><U+30C6><U+30AA>
<U+305F><U+3060><U+5449><U+306F><U+5272><U+3068><U+3084><U+3089><U+304B><U+3057><U+591A><U+304B><U+3063><U+305F><U+304B><U+3089><U+306A><U+3041><U+3002>
<U+","2016-04-16:09"
"4566",1,"$50 #paypal #cash #giveaway with @paigeflamm! https://t.co/3ktUlfxSa3 What will you buy at Sprouts? #organic #healthy http://www.paypal.html","2016-04-16:09"
"4567",2,"RT @pjeuk: Any Brighton fans watching that will now be at their local farmers market and crying into their ethical organic alfalfa sprouts…","2016-04-16:09"
"4568",0,"@Ffena @EElizale13 Brussels Sprouts are now go. Also pumpkins. And celery. And ginger.","2016-04-16:09"
"4569",2,"Any Brighton fans watching that will now be at their local farmers market and crying into their ethical organic alfalfa sprouts #borolive","2016-04-16:09"
"4570",1,"RT @NakamuraRosaria: @Maiesya_who //angelic wings sprouts//
//halo appears on head// https://t.co/2ZQIYWw4Go","2016-04-16:09"
"4571",0,"I added a video to a @YouTube playlist https://t.co/gYNSO5HUzS Maple Balsamic Roasted Brussels sprouts","2016-04-16:09"
"4572",0,"SUNBATHING....WITH MY SPROUTS <ed><U+00A0><U+00BD><ed><U+00B8><U+009C> ...everything needs a bit of sunshine <U+2600><U+FE0F>helping these little… https://t.co/TYZsBLp3Oh","2016-04-16:09"
"4573",0,"Brussels Sprouts and BACON- https://t.co/T5ZdP0I6V3","2016-04-16:09"
"4574",0,"Don't forget to eat your #veggies!  #BrusselsSprouts  #BACON https://t.co/YzY2QjiSf2  #CHEF not #vegan https://t.co/GD98TJAK0j","2016-04-16:09"
"4575",1,"what's the strongest vegetable? muscle sprouts","2016-04-16:09"
"4576",1,"@Maiesya_who //angelic wings sprouts//
//halo appears on head// https://t.co/2ZQIYWw4Go","2016-04-16:09"
"4577",0,"It's time to transfer my seed sprouts to soil! I'm such a farmer. #farming #homefarming https://t.co/HQqFxWkyrW","2016-04-16:09"
"4578",-2,"@Laurencemic1 Please God we do not have to endure the inane bullshit that Jim Beglin sprouts when our game comes on. He rivals Kuffour!","2016-04-16:09"
"4579",1,"RT @otherjuicebar: Day 7: sunflower sprouts are good to go! #seedwatch https://t.co/lWmSxOsfss","2016-04-16:09"
"4580",0,"<U+697D><U+3057><U+305D><U+3046>","2016-04-16:09"
"4581",0,"RT @rappiship4: <U+30AA><U+30E9> <U+308F><U+304F><U+308F><U+304F><U+3059><U+3063><U+305E> https://t.co/xiNoChd4k0","2016-04-16:09"
"4582",1,"Day 7: sunflower sprouts are good to go! #seedwatch https://t.co/lWmSxOsfss","2016-04-16:09"
"4583",2,"S/O to @FitMenCook for inspiring me to make this delight: omelette roll w/ honeyed brussel sprouts, bacon &amp; mozz <ed><U+00A0><U+00BC><ed><U+00BD><U+00B4> https://t.co/LDWFYHNYFN","2016-04-16:09"
"4584",4,"RT @kiranovac: -
This is a super easy side dish that is so good! Roasting really brings out the best in Brussels sprouts!
... https://t.co/…","2016-04-16:09"
"4585",0,"@TheFoldingTapir I like their Brussels sprouts. I was in a super Sainsbury the other day and their frozen fruit offering was pathetic too :(","2016-04-16:09"
"4586",0,"green sprouts Stay-dry Infant Bibs, 10 Count https://t.co/btl0mmXKIR https://t.co/pSACzvVIPB","2016-04-16:09"
"4587",0,"https://t.co/nlOwLIgBGA green sprouts Stay-dry Infant Bibs, 10 Count","2016-04-16:09"
"4588",0,"https://t.co/GszQ0cQ3hB green sprouts Stay-dry Infant Bibs, 10 Count","2016-04-16:09"
"4589",0,"green sprouts Stay-dry Infant Bibs, 10 Count https://t.co/ZgTTjI17ew","2016-04-16:09"
"4590",0,"<U+3053><U+306E><U+307E><U+307E><U+7720><U+308A><U+3064><U+3065><U+3051><U+3066><U+6B7B><U+306C> #nemuritsuzuketeshinu","2016-04-16:08"
"4591",0,"My market basket schedule goes so well with my little sprouts schedule. I thought I was going to want to die working both jobs","2016-04-16:08"
"4592",0,"Lemon Herb Roasted Brussels Sprouts Salad https://t.co/Cxtue78Fyf via @CorkForkPassprt","2016-04-16:08"
"4593",0,"Learning Resources New Sprouts Grow It! https://t.co/wa1BngmnW7 via @HaveSippy","2016-04-16:08"
"4594",0,"HEALTH BENEFITS OF BEAN SPROUTS https://t.co/qCgJVup5jT","2016-04-16:08"
"4595",0,"HEALTH BENEFITS OF ALFALFA SPROUTS https://t.co/b6L0V8POCf","2016-04-16:08"
"4596",0,"Sage Polenta Bowls with Roasted Brussels Sprouts &amp; Wild Mushrooms
https://t.co/LbmoYpn022 https://t.co/U3ofSTTv5k","2016-04-16:08"
"4597",0,"Bean Sprouts Salad Recipe!!
#BeanSprout #Salad #Recipes
https://t.co/GkOmKuiQTZ https://t.co/tKbAQaIB6m","2016-04-16:08"
"4598",0,"Chestnut Roasted Brussels Sprouts Recipe   : https://t.co/DcKxrkbUWG , https://t.co/cx0i8MmeTR","2016-04-16:08"
"4599",0,"I'm not gonna be able to sleep so I'm going to the gym then sprouts","2016-04-16:08"
"4600",-1,"@ht11todd cranberry juice, lemon water, brussel sprouts, no alcohol","2016-04-16:08"
"4601",1,"RT @PinkNinjaBlogg: Enter to win a $2000 Sprouts gift card! Click here to enter &gt;&gt; https://t.co/VSptPfhLbi  #BetterForYouBrandSale #ad","2016-04-16:08"
"4602",0,"@goblin_seimen @LPWI @uglyportland1 The sprouts are still on wikipedia https://t.co/3iZOkoIqeM","2016-04-16:08"
"4603",1,"Briefs: Sprouts, Apple, car repairs, seniors - Job fair: Sprouts aims to hire for three dozen positions in Murr... https://t.co/0rHOJuwTMO","2016-04-16:08"
"4604",1,"Who says you can't have soup when it's hot?  Try our chilled zucchini soup with sunflower seeds and pea sprouts! <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/9CNSlKQzEd","2016-04-16:08"
"4605",0,"The PERFECT 10-minute 3-Ingredient Brussels Sprouts https://t.co/drpoc48Byh @laurengreutman","2016-04-16:08"
"4606",1,"""Music sprouts inspiration."" <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>

Pencil drawing I did today <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> #myart #myartwork #mylove… https://t.co/nUmjesYXzz","2016-04-16:08"
"4607",0,"@SCARFMAN_ what's this thing u have about sprouts?!","2016-04-16:08"
"4608",0,"Women Health: The Smoothie of Alfalfa Sprouts Juice, Panax Ginseng for Prevention and Treatment of Amenorrhea https://t.co/e2C0xfkASQ","2016-04-16:08"
"4609",0,"@BasicNewbie I doubting it because I planted 2 seeds but I got 3 sprouts lol","2016-04-16:08"
"4610",0,"12 Reasons to steam #Brussel Sprouts. https://t.co/vsH2ptOUDI","2016-04-16:08"
"4611",1,"{Sprouts out of the thicket with a smile on her face.}","2016-04-16:08"
"4612",-1,"RT @c8fcjames: So is todays protest not buying anything at the Valley? Why are Brussels sprouts not going on the pitch?","2016-04-16:08"
"4613",-1,"So is todays protest not buying anything at the Valley? Why are Brussels sprouts not going on the pitch?","2016-04-16:08"
"4614",0,"*sprouts up*","2016-04-16:08"
"4615",0,"Mr. Bijoy Writes: Brussel Sprouts, tastier than you remember https://t.co/wwc5zNTsER

#recipe #fitfam #fitness #ifbb https://t.co/Gb3N68s5vV","2016-04-16:08"
"4616",0,"I make the black bean sprouts by myself~ #TeamPumpUp @PumpUp #TeamPumpUp https://t.co/bP7KVWfcRD","2016-04-16:08"
"4617",1,"From brussels sprouts &amp; olive oil to tomatoes &amp; broccoli: These superfood pairings offer more benefits. https://t.co/RHj37OxOlr","2016-04-16:08"
"4618",1,"Bamboo sprouts with fresh kujo negi by the wife #washoku @ Yokohama, Japan https://t.co/4iN39i5gET","2016-04-16:08"
"4619",1,"Enter to win $2,000 to Sprouts, plus a chance to nominate a food bank in your community #BetterForYouBrandSale #Sp https://t.co/fbcVxPwUpb","2016-04-16:08"
"4620",0,"mega<U+306F><U+307E><U+305F><U+30B3><U+30CA><U+30DF><U+306B>1st samurai<U+307F><U+305F><U+3044><U+306A><U+306E><U+66F8><U+3044><U+3066><U+304F><U+308C><U+308B><U+3063><U+3066><U+4FE1><U+3058><U+3066><U+308B><U+304B><U+3089><U+306A>","2016-04-16:08"
"4621",1,"RT @maggiepowers__: ""I want a boy to look at me like Madeline looks at those bean sprouts"" @gerard_alison @madeline2181","2016-04-16:08"
"4622",0,"<U+5730><U+7344><U+8D85><U+7279><U+6025><U+3068><U+3053><U+3068><U+3053><U+30E9><U+30A4><U+30F3><U+306E><U+3060><U+304B><U+3089><U+30B5><U+30F3><U+30C8><U+30E9><U+306B><U+5165><U+3063><U+3066><U+306A><U+304B><U+3063><U+305F><U+306E><U+60B2><U+3057><U+3044><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>","2016-04-16:08"
"4623",2,"Garden coming along nicely. Chillies, peppers, lettuce, sprouts &amp; artichokes all planted &amp; growing well #gardening","2016-04-16:08"
"4624",1,"""I want a boy to look at me like Madeline looks at those bean sprouts"" @gerard_alison @madeline2181","2016-04-16:08"
"4625",0,"Save over $60 @sproutsfm w/ these #Coupons! Get Yours NOW - https://t.co/T3mHlb6HsP #BetterForYouBrandSale #ad https://t.co/qh0oXdnPh3","2016-04-16:08"
"4626",0,"#NPRpoetry
Spring
Snow melting
Ground thawing
Sprouts growing
Leaves greening
Flowers blooming
Spring
by Ina Hisakawa Wolovitz, age 10 1/2","2016-04-16:07"
"4627",0,"<U+30C0><U+30A4><U+30CA><U+30DE><U+30A4><U+30C8><U+306E>BGA<U+306A><U+3089><U+7537><U+6C41><U+3092><U+51FA><U+305B><U+308B>","2016-04-16:07"
"4628",0,"I don't like Brussel sprouts but doesn't mean I'm jealous of them ffs","2016-04-16:07"
"4629",1,"From olive oil &amp; Brussels sprouts to salmon &amp; greens: Eleven food pairings that can improve #health. https://t.co/2UaBckUmT8","2016-04-16:07"
"4630",0,"<U+307F><U+3093><U+306A>Uh-Oh<U+306B><U+89E6><U+308C><U+306A><U+3044><U+306E><U+60B2><U+3057><U+3044><U+30BE>","2016-04-16:07"
"4631",2,"A morning visitor sampling tender flower sprouts on a glorious spring morning.  Who could be… https://t.co/ZiM9vaXPRo","2016-04-16:07"
"4632",0,"copula<U+306E><U+66F2><U+306F><U+3069><U+308C><U+3082><U+30CA><U+30A6><U+3044><U+30B5><U+30A6><U+30F3><U+30C9><U+3057><U+3066><U+308B><U+304B><U+3089><U+597D><U+304D>","2016-04-16:07"
"4633",1,"RT @Cathy2e: $50 #paypal #cash #giveaway with @paigeflamm! https://t.co/tlJlm9hlZA What will you buy @Sprouts? #organic #healthy https://t.…","2016-04-16:07"
"4634",1,"RT @judethomas21: $50 #paypal #cash #giveaway with @paigeflamm!https://t.co/4QMWEQmTh9 What will you buy at Sprouts? #organic #healthy http…","2016-04-16:07"
"4635",1,"RT @rubylorikeet: $50 #paypal #cash #giveaway w/ @paigeflamm! https://t.co/iD6NLBK65u What will you buy at Sprouts? #organic #healthy https…","2016-04-16:07"
"4636",1,"RT @littlebird_xo: $50 #paypal #cash #giveaway w/ @paigeflamm! https://t.co/7PQyzLEVlC What will you buy at Sprouts? #organic #healthy http…","2016-04-16:07"
"4637",1,"RT @WAHWithJL: $50 #paypal #cash #giveaway wih @paigeflamm! https://t.co/FC4kLHzdYt What will you buy at Sprouts? #organic #healthy https:/…","2016-04-16:07"
"4638",1,"RT @BeppeDelMedico: $50 #paypal #cash #giveaway with @paigeflamm! https://t.co/TtiEJg0UOp What will you buy at Sprouts? #organic healthy ht…","2016-04-16:07"
"4639",1,"RT @777akiba777: $50 #paypal #cash #giveaway w/ @paigeflamm! https://t.co/nTCoHD1JMY What will you buy at Sprouts? #organic #healthy https:…","2016-04-16:07"
"4640",0,"RT @sega_pso2: <U+3010><U+300E>PSO2<U+653E><U+9001><U+5C40><U+300F><U+7B2C>41<U+56DE><U+653E><U+9001><U+4E2D>!<U+3011>5/<U+4E2D><U+65EC><U+300C><U+65B0><U+4F53><U+9A13><U+3078><U+306E><U+51FA><U+822A><U+300D>Part2<U+3002><U+65B0><U+30EC><U+30A4><U+30C9><U+30DC><U+30B9><U+300C><U+5E7B><U+5275><U+6226><U+8266>·<U+5927><U+548C><U+300D><U+767B><U+5834>!!<U+4E88><U+544A><U+5C02><U+7528><U+7DCA><U+6025><U+30AF><U+30A8><U+30B9><U+30C8><U+300C><U+89E3><U+304D><U+653E><U+305F><U+308C><U+3057><U+92FC><U+9244><U+306E><U+5A01><U+4FE1><U+300D><U+306B><U+3066><U+3001><U+904E><U+53BB><U+6700><U+5927><U+7D1A><U+306E><U+30DC><U+30B9><U+306B><U+3001><U+30A2><U+30FC><U+30AF><U+30B9><U+306E><U+7DCF><U+529B><U+3092><U+7D50><U+96C6><U+305B><U+3088>!! #PSO2 https://t.…","2016-04-16:07"
"4641",0,"<U+5E7B><U+60F3><U+6226><U+8266><U+5927><U+548C><U+306B><U+7ACB><U+3061><U+5411><U+304B><U+3048>!<U+3063><U+3066><U+6587><U+9762><U+306A><U+304B><U+306A><U+304B><U+30AD><U+30DE><U+3063><U+3066><U+308B>","2016-04-16:07"
"4642",0,"@Hoinayaaaaan <U+3042><U+308A><U+304A><U+308F>","2016-04-16:07"
"4643",0,"@gau_ex <U+304A><U+3064><U+3042><U+308A><U+3063><U+3075>","2016-04-16:07"
"4644",0,"<U+30AF><U+30C3><U+30AD><U+30FC><U+540D><U+66F2><U+306A><U+3093><U+3060><U+3051><U+3069><U+3044><U+304B><U+3093><U+305B><U+3093><U+8B5C><U+9762><U+304C><U+30A2><U+30B9><U+30DA><U+30EB><U+30AC><U+30FC><U+3060><U+304B><U+3089><U+6307><U+304C><U+30D6><U+30EC><U+30A4><U+30AF><U+30B3><U+30A2><U+3059><U+308B>","2016-04-16:07"
"4645",0,"@milky_sprouts <U+304A><U+3064><U+304B><U+308C><U+3055><U+307E>","2016-04-16:07"
"4646",0,"RT @sega_pso2: <U+3010><U+300E>PSO2<U+653E><U+9001><U+5C40><U+300F><U+7B2C>41<U+56DE><U+653E><U+9001><U+4E2D>!<U+3011>5/<U+4E2D><U+65EC><U+300C><U+65B0><U+4F53><U+9A13><U+3078><U+306E><U+51FA><U+822A><U+300D>Part2<U+3002><U+30EC><U+30D9><U+30EB><U+30A2><U+30C3><U+30D7><U+30AF><U+30A8><U+30B9><U+30C8><U+3068><U+3057><U+3066><U+300C><U+5883><U+754C><U+3092><U+8CAB><U+304F><U+53CC><U+89D2><U+306E><U+51F6><U+9CE5><U+300D><U+518D><U+914D><U+4FE1>!<U+30C9><U+30ED><U+30C3><U+30D7><U+304C><U+4E00><U+90E8><U+5909><U+66F4><U+306B><U+306A><U+3063><U+3066><U+304A><U+308A><U+3001><U+591C><U+685C><U+6B66><U+5668><U+304C><U+624B><U+306B><U+5165><U+308B>!! #PSO2 https://t.co/NFMitHLb4W","2016-04-16:07"
"4647",0,"<U+304A><U+3057><U+304A><U+308F><U+3063><U+3059>","2016-04-16:07"
"4648",0,"<U+5358><U+76BF><U+6368><U+3066><U+9023><U+76BF><U+5E83><U+3048><U+3070><U+3048><U+3048><U+3093><U+3067><U+306D>","2016-04-16:07"
"4649",0,"<U+3066><U+3044><U+3046><U+304B><U+9375><U+76E4><U+30CF><U+30DE><U+3063><U+3066><U+3058><U+3083><U+3093>","2016-04-16:07"
"4650",0,"<U+306A><U+304B><U+306A><U+304B><U+30AF><U+308B>","2016-04-16:07"
"4651",0,"Chinese Proverb When eating bamboo sprouts remember the man who planted them. Ha","2016-04-16:07"
"4652",0,"RT @N0_FORTE: <U+307D><U+304A><U+309B><U+3049><U+309B><U+3093><U+307D><U+304A><U+309B><U+3049><U+309B><U+3093><U+307D><U+304A><U+309B><U+3049><U+309B><U+3093><U+307D><U+3053><U+5927><U+6226><U+305D><U+304A><U+309B><U+3049><U+309B><U+3093> https://t.co/zLTAeRrAi5","2016-04-16:07"
"4653",0,"<U+30DF><U+30B9><U+3063><U+305F>","2016-04-16:07"
"4654",0,"@u1ndou <U+98DF><U+3079><U+307E><U+3059><U+306D><U+3047>!<U+98DF><U+3079><U+307E><U+3059><U+98DF><U+3079><U+307E><U+3059>!","2016-04-16:07"
