"","score","text","created"
"5069",0,"Post Edited: Kroger:  Pampers Wipes 56-ct a $1.19 *Reg $2.19* [Termina: 04/19/16] https://t.co/jlyNdi9H8e","2016-04-15:09"
"5070",1,"Ralphs (Kroger) Friday Freebie Download for 4/15: ONE (1) FREE Tostitos Dip-etizers, any variety (10 oz) https://t.co/G51ZPzrPWJ","2016-04-15:09"
"5071",0,"Rating: 0 Posted By: MrVietnam Views: 11 Replies: 0 Free Tostitos Dip-etizersReceive ONE (1) FREE Tostitos... https://t.co/lORUmMaw97","2016-04-15:09"
"5072",0,"Dillons FREE Friday Download: FREE Tostitos 10 oz! https://t.co/elXoK0LLlS","2016-04-15:09"
"5073",0,"Taking my baby girl to go play then off to the big new Kroger","2016-04-15:09"
"5074",1,"RT @TriangleBIZJrnl: Kroger stock ready to jump, analyst says https://t.co/6iwyP79Ydu","2016-04-15:09"
"5075",-1,"I feel horrible. <ed><U+00A0><U+00BD><ed><U+00B8><U+00B7> (@ Kroger in League City, TX) https://t.co/VApLujiz9R","2016-04-15:09"
"5076",2,"@shannonmterry Hmmm, it's only sold there. I wonder if it sells fast. I will check my Kroger and get u some more if they have some.  :)","2016-04-15:09"
"5077",0,"It's KROGER not KROGERS. You sound like an idiot.","2016-04-15:09"
"5078",0,"RT @KristyVelasquez: Why would hundreds of leaders gather in a dirty old Kroger? For breakthrough. #mybreakthroughis… https://t.co/MQeFnkEz…","2016-04-15:09"
"5079",-2,"Dear @kroger please hurry up &amp; fix @PicknSaveStores. Bad merchandising, poor help, ugly stores. Sincerely, a recent @MyCityMarket transplant","2016-04-15:09"
"5080",-1,"@NineBandBrewing where can I buy the badge? I can only find the cat and pale ale at Kroger.","2016-04-15:09"
"5081",1,"Kroger stock ready to jump, analyst says https://t.co/6iwyP79Ydu","2016-04-15:09"
"5082",0,"Win A $250 Kroger Gift Card (1x Entry Thru 4/30)71 =&gt;&gt;&gt; https://t.co/jC8ySU6KPc https://t.co/MMiwm9t8UQ","2016-04-15:09"
"5083",0,"Publix beats Trader Joe's, Kroger to rank as America's second-favorite grocery store https://t.co/A7w9ZAZjVI via @tbbjAshley #Publix","2016-04-15:09"
"5084",0,"Historical Badass: Mountain Renaissance Man Chuck Kroger https://t.co/3vWABIRNde via @","2016-04-15:09"
"5085",0,"I need to find something to buy so I have a reason to go into the new Kroger again","2016-04-15:09"
"5086",0,"#NowPlaying on Catholic Playlist Radio: Sarah Kroger - I Will Pour Out My Heart https://t.co/YFa38IgEog","2016-04-15:09"
"5087",-1,"@aaspradlin I looked at my Kroger, I didn't see it. I must have missed it.","2016-04-15:09"
"5088",0,"Tell @kroger grocery stores to STOP buying seafood from Canadian sealers! Sign https://t.co/0QYwDAaPco #sealhunt https://t.co/BBVRHSOnhb","2016-04-15:09"
"5089",0,"Publix beats Trader Joe's, Kroger to rank as America's second-favorite grocery store: There's only one grocer in… https://t.co/NhWk7LECcG","2016-04-15:09"
"5090",1,"It taste delicious @EarthBalance  pick it up at @Kroger","2016-04-15:09"
"5091",0,"Publix beats Trader Joe's, Kroger to rank as America's second-favorite grocery store: There's only one grocer in… https://t.co/X7SkcJppPQ","2016-04-15:09"
"5092",0,"Publix beats Trader Joe's, Kroger to rank as America's second-favorite grocery store https://t.co/slNObRhazg #Tampa","2016-04-15:09"
"5093",1,"@shannonmterry at Kroger actually. They were having a tasting and we loved it and grabbed a couple of bottles.","2016-04-15:09"
"5094",0,"Publix beats Trader Joe's, Kroger to rank as America's second-favorite grocery store: There's only one grocer ... https://t.co/NBKIL3689O","2016-04-15:09"
"5095",0,"FREE Tostitos Dip-etizers (Kroger shoppers &amp; affiliates) https://t.co/nXn3E5OJPP","2016-04-15:09"
"5096",2,"These Spanish Churros w/ dipping chocolate are a sweet win w/ family &amp; guests! #TasteOfSpain https://t.co/UmeoJASUBv","2016-04-15:09"
"5097",0,"RT @MYWRBC: Nearly $300 last quarter for missions! Support #MYWRBC when you shop at Kroger!  https://t.co/c9lCFPvFXC https://t.co/EC2phMxNMT","2016-04-15:09"
"5098",0,"We're #hiring! Read about our latest #job opening here: DC Order Filler-Case - https://t.co/QP4KlQGsoL #Houston, TX #SupplyChain","2016-04-15:09"
"5099",0,"FREE Tostitos Dip-etizers at Kroger https://t.co/h4jAWDVYgN","2016-04-15:09"
"5100",0,"New Hefty Trash Bags Coupon + Ibotta Offer https://t.co/d0dx08KZZJ https://t.co/lScnKv3XO6","2016-04-15:09"
"5101",0,"Celebrate simply; it's the new ""go big or go home."" https://t.co/y0SmZ81U4D","2016-04-15:09"
"5102",0,"10 Tips To Hosting A Simple Celebration via @takeadailybreak https://t.co/oVP3A5fz9K","2016-04-15:09"
"5103",0,"I got ""Dinner Party"" in Which Simple Celebration Should You Host? via @takeadailybreak https://t.co/oVP3A5fz9K","2016-04-15:09"
"5104",0,"#StopTrump (@ Kroger in Cincinnati, OH) https://t.co/JlZF4vUKqo","2016-04-15:09"
"5105",0,"Way to go @kroger! #shoppingcartsafety https://t.co/XafX7eD0CI","2016-04-15:09"
"5106",-2,"An alarming number of food cans from @kroger, @meijer and @Campbells have linings with toxic BPA. Take action here: https://t.co/cy3hrqsmLq","2016-04-15:09"
"5107",0,"Kroger FREE Friday Download: Tostitos Dip-etizers! https://t.co/yXviklWmqh #Freebie #FreeStuff https://t.co/JfMtiOJTxs","2016-04-15:09"
"5108",0,"Big brands like Kroger, Meijer and Campbell's have the power and moral responsibility to remove toxic BPA from... https://t.co/8oK1l6cDrM","2016-04-15:09"
"5109",0,"Download your FREE Tostitos Dip-etizers #FreeFridayDownload by 11:59pm PT. https://t.co/TL2rWOYcsC https://t.co/D6BOCYuFl7","2016-04-15:09"
"5110",0,"Kroger didn't have any egg matzah. What kind of world is this I'm living in?","2016-04-15:08"
"5111",0,"@ShaBoopie13 neutral skin wear just about anything. They sell milani at kmart in maysville and kroger in mt orab. #meijer in eastgate has","2016-04-15:08"
"5112",0,"Murder Kroger claims another soul..... https://t.co/ALHjCRvaSq","2016-04-15:08"
"5113",0,"Kroger FREEBIE Friday – Load your card! {FREE Tostitos Dip-etizers} https://t.co/OTKD8QT7kH","2016-04-15:08"
"5114",0,"Free Friday Download https://t.co/ZP9xuOzHOC","2016-04-15:08"
"5115",0,"FREE Tostitos Dip-etizers (Kroger shoppers &amp; affiliates) https://t.co/rW8zVEwgsF","2016-04-15:08"
"5116",0,"Kroger’s Friday Freebie! https://t.co/24EzfjJJ0j https://t.co/UuoBc8vhJi","2016-04-15:08"
"5117",0,"Kroger's Friday Freebie! - https://t.co/24EzfjJJ0j https://t.co/CbUNqewIF8","2016-04-15:08"
"5118",1,"FREE Tostitos Dip-etizers at Kroger - more @ https://t.co/O0RGwJohh5 #freebies #giveaway #free","2016-04-15:08"
"5119",0,"King Soopers &amp; Kroger Friday Freebie: Tostitos Dip-etizers! - Happy Friday! With the looks of the forecast this... https://t.co/KzTAmMCdUB","2016-04-15:08"
"5120",1,"@Candi_Lou im dying cuz she tried to be fancy talking about going to publix cuz they got better cakes than kroger..thats what she get! <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>","2016-04-15:08"
"5121",0,"RT @jayys_A_rapper: Lemme catch that ho ass nigga in Kroger","2016-04-15:08"
"5122",0,"Celebrate simply; it's the new ""go big or go home."" https://t.co/vbWfHpFa3T","2016-04-15:08"
"5123",0,"https://t.co/i8SXdpjd2y  Win Kroger Gift Cards","2016-04-15:08"
"5124",0,"Enter to Win 1 of 100 iPad Tablets from Kroger18 https://t.co/ptUlKloDcZ https://t.co/MZuwoivjUF","2016-04-15:08"
"5125",0,"ED STETZER AND THE BAPTISTS MUST BE STOPPED -- THEY'RE EVEN IN KROGER NOW!!! https://t.co/UX7nwLKfFm","2016-04-15:08"
"5126",1,"Why tf my Kroger plus card don't work <ed><U+00A0><U+00BD><ed><U+00B8><U+0091>","2016-04-15:08"
"5127",0,"RT @driscollsberry: @kflockwood here is more info: https://t.co/VhfftS52j6  @kroger @thinkprogress @EstherYuHsiLee https://t.co/XaJxg0hhi0","2016-04-15:08"
"5128",-1,"RT @AllisonKiss10: The amount of sink holes in the Kroger parking lot is equal to the amount of dates I won't be asked on this year.","2016-04-15:08"
"5129",0,"RT @KatnissETHG: Primrose at Kroger.. <U+2661> https://t.co/avwR6tIjN3","2016-04-15:08"
"5130",0,"FREE Tostitos Dip-etizers at Kroger  https://t.co/evN7FKB9Pm","2016-04-15:08"
"5131",0,"Sparkle Paper Towels Only $0.50 Per Roll At Kroger! https://t.co/fi7q3bWBJe https://t.co/jqIXmxfWnP","2016-04-15:08"
"5132",0,"Sparkle Paper Towels Only $0.50 Per Roll At Kroger! https://t.co/Oxu5LdkueH https://t.co/cNZ3qM35pn","2016-04-15:08"
"5133",0,"Sparkle Paper Towels Only $0.50 Per Roll At Kroger! https://t.co/EmJ15zO0dU https://t.co/o5mblJnbjg","2016-04-15:08"
"5134",0,"KROGER SHOPPERS - FREE Tostitos Dip-etizers https://t.co/K93Iws7AqH https://t.co/mfh6T3eWhN","2016-04-15:08"
"5135",0,"The 2015/2015 Kroger Community Rewards cycle ends on April 30, 2016.  Please be sure to re-enroll for 2016/2017... https://t.co/JRPlUvGEvZ","2016-04-15:08"
"5136",0,"Kroger &amp; Affiliates: FREE Tostitos Dip-etizers! ($4 Value) https://t.co/E7MylUxFfJ #coupons #couponing","2016-04-15:08"
"5137",0,"Lemme catch that ho ass nigga in Kroger","2016-04-15:08"
"5138",0,"New L’Oreal Paris Butterfly Mascara Coupon via I Heart Kroger - Print your new L’Oreal Paris ... https://t.co/6642RUFQZC","2016-04-15:08"
"5139",0,"Free Friday Download 4/15 – Tostitos® Dip-etizers® via I Heart Kroger - Head over and load ... https://t.co/G9D7boDAXi","2016-04-15:08"
"5140",0,"Free Tostitos Dip-Etizers At Kroger 4/15 (Free Friday Download) https://t.co/f7qi1FMEEZ","2016-04-15:08"
"5141",0,"Kroger FREE Friday download Tostito’s Dip-etizers !!!  https://t.co/e3XdiIV5qf","2016-04-15:08"
"5142",1,"RT @itsclasssof2017: a little over a year from now, we'll be graduating...","2016-04-15:08"
"5143",0,"RT @T_hughes11: There's always more fish in the sea","2016-04-15:08"
"5144",0,"Kroger Free Friday Download (4/15) 
https://t.co/8Odvvt9CSX https://t.co/0uFN3nE2Tw","2016-04-15:08"
"5145",1,"RT @CelloC: Sometimes a grocery store chain can come up w/a decent name for their generic food item. Other times, Kroger has ""yogurt tubes.""","2016-04-15:08"
"5146",0,"Kroger – Free Tostitos Dip-etizers https://t.co/zReZFAljWj https://t.co/ZTPUv578iu","2016-04-15:08"
"5147",0,"#Kroger: #Free Tostitos Dip-etizers #coupon! Clip today, use by 5/1! https://t.co/hf4yVnvyIl","2016-04-15:08"
"5148",1,"Free Tostitos Dip-etizers at Kroger via Freebies 4 Mom - Get one free Tostitos Dip-etizers at ... https://t.co/GNPVXV3IBN","2016-04-15:08"
"5149",0,"@darrenrovell Well as of today, the only thing that separates him from the Kroger cashier is that folks in the south think he can play ball.","2016-04-15:08"
"5150",0,"RT @WowThatCar: Retweet if you know what this is from <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2> https://t.co/Kwn8a8T4cq","2016-04-15:08"
"5151",1,"@kroger can we get more healthy options for the free Kroger Friday options.... junk food nearly every time...","2016-04-15:08"
"5152",0,"Kroger Friday Freebie! FREE Tostitos Dip-etizers Product!... https://t.co/yMQyNLBN1f","2016-04-15:08"
"5153",1,"Kroger Friday Freebie #freestuff #freebies #free Kroger  : https://t.co/OBQQE4FvIT https://t.co/SpuoiCzo3L","2016-04-15:08"
"5154",1,"Kroger Friday Freebie #freestuff #freebies #free @kroger  : https://t.co/OBQQE4FvIT","2016-04-15:08"
"5155",0,"@Kroger #FREE @Tostitos Dip-etizers w eCoupon, Today ONLY! https://t.co/gbLBjXy5pO https://t.co/d5ShCuVgwj","2016-04-15:08"
"5156",0,"@bobbyross what? You mean the Kroger coupon? :-)","2016-04-15:08"
"5157",1,"Free Tostitos Dip-etizers at Kroger: Get one free Tostitos Dip-etizers at Kroger when you login and load this ... https://t.co/OTy5TMUO6m","2016-04-15:08"
"5158",1,"Free Tostitos Dip-etizers at Kroger: Get one free Tostitos Dip-etizers at Kroger when you lo... https://t.co/VZtJEzfPcR via @freebies4mom","2016-04-15:08"
"5159",1,"Free Tostitos Dip-etizers at Kroger: Get one free Tostitos Dip-etizers at Kroger when you lo... https://t.co/udQeadlCmz via @freebies4mom","2016-04-15:08"
"5160",1,"Free Tostitos Dip-etizers at Kroger: Get one free Tostitos Dip-etizers at Kroger when you lo... https://t.co/2ksFEqCbHA via @freebies4mom","2016-04-15:08"
"5161",0,"FREE Elmhurst Harvest Non-Dairy Nutmilk at Kroger! https://t.co/Exm3qji0mu on @bloglovin","2016-04-15:08"
"5162",0,"RT @allipetryiscool: @jasmyne_mone mcnamara or maybe Kroger I think","2016-04-15:08"
"5163",0,"#Free Free Tostitos Dip-etizers at Kroger family of stores when you download the digital c… https://t.co/yJIazvI4FM https://t.co/jQJbgglYE8","2016-04-15:08"
"5164",0,"Start training at Kroger today<ed><U+00A0><U+00BD><ed><U+00B8><U+0081>","2016-04-15:08"
"5165",1,"Just posted:  FREE Tostitos Dip-etizers at Kroger https://t.co/3MUlWGfVMa #freebies #freestuff #free #freesample","2016-04-15:08"
"5166",0,"Celebrate simply; it's the new ""go big or go home."" https://t.co/E2Juk0HeIq","2016-04-15:08"
"5167",0,"@teamTedford with the Kroger tubes","2016-04-15:08"
"5168",1,"Kroger Freebie Friday: Free Tostitos Dip-etizers any variety 10 oz Must load coupon today! https://t.co/6I817668wR","2016-04-15:08"
"5169",-1,"@Brett_Tyndall @DennyPiloske I paid for it<ed><U+00A0><U+00BD><ed><U+00B9><U+0084> I had to grind at Kroger to get that shit<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","2016-04-15:08"
"5170",0,"Kroger &amp; Kroger Affiliates ~ FREE Tostitos Dip eptizors
https://t.co/kd91WOZxOh","2016-04-15:08"
"5171",0,"Kroger: FREE Tostios Dip-etizers (Must Load eCoupon Today) - https://t.co/dnjNXqSrHE https://t.co/XgJnZtCfTN","2016-04-15:08"
"5172",0,"Kroger Friday Freebie: FREE Tostitos Dip-etizers (Today Only) https://t.co/DjZsGPOKbL","2016-04-15:08"
"5173",1,"Go over here and sign into your account to load an eCoupon to your loyalty card valid for any FREE Free Tostitos®... https://t.co/AwCbrmgPOF","2016-04-15:08"
"5174",1,"Sometimes a grocery store chain can come up w/a decent name for their generic food item. Other times, Kroger has ""yogurt tubes.""","2016-04-15:08"
"5175",0,"RT @brimicrod_: @brimicrod_ @kroger","2016-04-15:08"
"5176",0,"@brimicrod_ @kroger","2016-04-15:08"
"5177",1,"Enroll in @kroger community rewards  for Sport Club Council. Send us a screen shot to win a Youngs Dairy gift card! https://t.co/m7FygbBJyy","2016-04-15:08"
"5178",0,"Kroger FREE Friday COUPON download for Tostitos Dip-etizers (10oz) on 4/15 https://t.co/x0ANC7BMdT TODAY","2016-04-15:08"
"5179",0,"I've got a long weekend of working ahead of me . All day today at Kroger, then both jobs tomorrow and Sunday","2016-04-15:08"
"5180",0,"RT @Breaking_NewsTN: #KnoxCo. Report of elderly missing person from Fountain City Kroger, last seen wearing Maroon Hoodie and Jeans.","2016-04-15:08"
"5181",0,"Free Tostitos Dip-etizers at Kroger https://t.co/hkN8FNuqBd","2016-04-15:08"
"5182",0,"Kroger Friday Freebie: FREE Tostitos Dip-etizers (Today Only) https://t.co/7STiAUbkC4 #FreeStuff #TeamFollowBack #autofollowback","2016-04-15:08"
"5183",1,"Free Tostitos Dip-etizers at Kroger: Get one free Tostitos Dip-etizers at Kroger when you login and load this ... https://t.co/GfQ6zWiQbo","2016-04-15:08"
"5184",0,"New L’Oreal Paris Butterfly Mascara Coupon https://t.co/VkhsbHhu53","2016-04-15:08"
"5185",1,"S/O to @PburgBoysLax volunteer @Kroger and crew for making our team awesome Rally Bags this season! @HSSocialMedia #AwesomeMoms","2016-04-15:08"
"5186",0,"#KnoxCo. Report of elderly missing person from Fountain City Kroger, last seen wearing Maroon Hoodie and Jeans.","2016-04-15:08"
"5187",0,"FREE Elmhurst Harvest Non-Dairy Nutmilk at Kroger! https://t.co/InBzW0YTOo","2016-04-15:08"
"5188",0,"Kroger FREEBIE Friday - Load your card! FREE Tostitos Dip-etizers - https://t.co/DKjTQEnQjj https://t.co/8RMebuck3t","2016-04-15:08"
"5189",-2,"So I was told that Kroger discontinued 2% chocolate milk.. This is a crisis. I will go in there &amp; RKO every administrator until it's back","2016-04-15:08"
"5190",1,"Today only, Kroger Shoppers can get FREE Tostitos Dip-etizers 10 oz., any variety!

https://t.co/lCwmNryoN6 https://t.co/SgAAoZf6oK","2016-04-15:08"
"5191",0,"Download your FREE Tostitos Dip-etizers #FreeFridayDownload by 11:59pm PT. https://t.co/BJ5WPjh7jQ https://t.co/VRjh2eBvzB","2016-04-15:08"
"5192",0,"Juvenile Shoplifter Detained: South Kroger","2016-04-15:07"
"5193",0,"yesterday some white lady with dreads, no bra and wearing a long flowy skirt came into Kroger and her lil kid had dreads too<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","2016-04-15:07"
"5194",1,"looks like the feminine Hygiene section at Kroger to me.. @FoxNews #NeverTrump  https://t.co/CZcZv5XqLJ","2016-04-15:07"
"5195",0,"Kroger Co $KR Stock Rating Lowered by Vetr Inc. https://t.co/9HPIxAeo4e","2016-04-15:07"
"5196",1,"Ends 4/30
Win one of two $250 Kroger gift cards!! #sweepstakes #win https://t.co/GftA4JJMzX","2016-04-15:07"
"5197",0,"Free Tostitos Dip-etizers at Kroger family of stores when you download the digital coupon today https://t.co/oZf5pcthpz","2016-04-15:07"
"5198",0,"Kroger Co $KR Stock Rating Lowered by Vetr Inc. https://t.co/vr8bqLkz5Z","2016-04-15:07"
"5199",0,"Free Tostitos Dip-etizers at Kroger family of stores when you download the digital coupon today https://t.co/20q8rOfZaF #freebies #samples…","2016-04-15:07"
"5200",0,"the guy on the radio just roasted hulk hogan, chad kroger and james cameron in the span of 2 minutes","2016-04-15:07"
"5201",0,"10 Tips To Hosting A Simple Celebration via @takeadailybreak https://t.co/ItTXYZznuD","2016-04-15:07"
"5202",0,"Check out this #job: #Cake #Decorator at Kroger in #LasVegas #jobs https://t.co/8ymE0He4cC","2016-04-15:07"
"5203",1,"@GrodzickiNGHS nice seein u at the Kroger not too long ago!","2016-04-15:07"
"5204",0,"RT @Hip2Save: Kroger &amp; Affiliates: FREE Tostitos Dip-etizers 10oz (Must Load eCoupon Today) https://t.co/uogFx6YGLK","2016-04-15:07"
"5205",-1,"RT @strjpe: jar jar banks is real and he sucked my cock at Kroger's","2016-04-15:07"
"5206",1,"@NotJackKemp @sbass1310 you can buy Skyline Chili here at Kroger (canned). Give a 3 way a try. Put some franks red hot on it. It's damn good","2016-04-15:07"
"5207",0,"Krogers #FreebieFriday is up https://t.co/II0BG3EIGi","2016-04-15:07"
"5208",0,"RT @RobCardwellCBS6: 2nd time this has happened at the @Kroger check-out line:
Lady: Are you that guy on TV?
Me: Rob Cardwell?
Lady: No, th…","2016-04-15:07"
"5209",0,"Kroger &amp; Affiliates: FREE Tostitos Dip-etizers 10oz (Must Load eCoupon Today) https://t.co/uogFx6YGLK","2016-04-15:07"
"5210",0,"Free Kindle Books for Today 4/15/16 plus Kroger's Free Friday Download! https://t.co/8GFTAC345E","2016-04-15:07"
"5211",0,"https://t.co/19aqckslpn $250 Kroger gift card !!!!","2016-04-15:07"
"5212",2,"Friday Freebie from Kroger Stores - Free Tostitos® Dip-etizers®, any variety - more @ https://t.co/O0RGwJohh5 #freebies #giveaway #free","2016-04-15:07"
"5213",0,"Free Tostitos Dip-etizers for Kroger &amp; Affiliates https://t.co/C0IzvSNj3Y","2016-04-15:07"
"5214",0,"@HuffCraig Kroger is a legit career","2016-04-15:07"
"5215",0,"@PunkrawkBbob The 2 kiosks that didn't sell were both at the Walmart while Walgreens, Kroger and Marsh (local) did, so that may help.","2016-04-15:07"
"5216",1,"Free Tostitos Dip-etizers at Kroger family of stores when you download the digital coupon today https://t.co/Qw7FASdA07 #freebies #free","2016-04-15:07"
"5217",0,"30 Deals You Can’t Miss at Kroger This Week via Passionate Penny Pincher - Here are 30 deals ... https://t.co/gZOPloYGiv","2016-04-15:07"
"5218",0,"30 Deals You Can’t Miss at Kroger This Week via Passionate Penny Pincher - Here are 30 deals ... https://t.co/YPvYvPLX9g","2016-04-15:07"
"5219",-2,"@RonR55128000 @SaharahShae They sell them frozen around here at Kroger / WalMart etc. Not to bad.","2016-04-15:07"
"5220",0,"30 Deals You Can’t Miss at Kroger This Week via Passionate Penny Pincher - Here are 30 deals ... https://t.co/PN07JLqhwO","2016-04-15:07"
"5221",0,"30 Deals You Can’t Miss at Kroger This Week via Passionate Penny Pincher - Here are 30 deals ... https://t.co/XJagF7M2BM","2016-04-15:07"
"5222",1,"The 7 best Kroger deals this week: Colgate, rice, Fiber One, detergent+ 3 more! - #deal #coupon https://t.co/NhjXj6AcxQ","2016-04-15:07"
"5223",0,"Free Friday Download 4/15 – Tostitos® Dip-etizers® via I Heart Kroger - Head over and load ... https://t.co/W5ehjhRj2E","2016-04-15:07"
"5224",0,"Free Tostitos Dip-etizers at Kroger family of stores when you download the digital coupon today https://t.co/pdJ4Bxi9eQ #FreeStuff #TeamFo…","2016-04-15:07"
"5225",0,"Kroger: FREE Friday Download – FREE Tostitos Dip-etizers - https://t.co/Z1bipOka6f","2016-04-15:07"
"5226",0,"<U+5E74><U+59CB><U+306E><U+6328><U+62F6><U+56DE><U+308A><U+4E2D><U+3001><U+516C><U+7528><U+8ECA><U+306E><U+4E2D><U+3067><U+305A><U+3063><U+3068><U+904B><U+8EE2><U+624B><U+306B><U+72EC><U+308A><U+306E><U+5BC2><U+3057><U+3055><U+8A71><U+3057><U+3066><U+305F><U+7D50><U+679C><U+304A><U+898B><U+5408><U+3044><U+306E><U+8A71><U+6301><U+3063><U+3066><U+3053><U+3089><U+308C><U+305F>","2016-04-15:07"
"5227",1,"Free Tostitos Dip-etizers at Kroger family of stores when you download the di... - more @ https://t.co/O0RGwJohh5 #freebies #giveaway #free","2016-04-15:07"
"5228",0,"Celebrate simply; it's the new ""go big or go home."" https://t.co/9dCG65Umav","2016-04-15:07"
"5229",0,"#CreamCheese #MeatballOmelet:3)@TillamookCheese Sharp #Cheddar, @kroger #GrilledOnions, @KerrygoldUSA #IrishButter https://t.co/raz0JV7jIG","2016-04-15:07"
"5230",0,"@kroger #TasteOfSpain https://t.co/dABkOpWYLL","2016-04-15:07"
"5231",-1,"RT @devontafreeman: Spots are still open for my @kroger youth football camp this summer w/ @tide! Don't miss out - click below for info htt…","2016-04-15:07"
"5232",0,"RT @devontafreeman: Spots are still open for my Kroger Unplug &amp; Play Youth Football ProCamp in partnership with Tide this summer! Go... htt…","2016-04-15:07"
"5233",0,"Yo my cashier at Kroger's last night looked like he had been playing with flour. Wanted to slap him with Jergens https://t.co/dWxpr6r5zr","2016-04-15:07"
"5234",1,"Enter to win 1 of 2 $250 Kroger card!  https://t.co/DXDKT1m8C2","2016-04-15:07"
"5235",0,"Free Kindle Books for Today 4/15/16 plus Kroger's Free Friday Download! https://t.co/snNgaB8D5A on @bloglovin","2016-04-15:07"
"5236",0,"#kroger #freebie #Friday #tostitos        #dip-etizer <ed><U+00A0><U+00BE><ed><U+00B4><U+0091>… https://t.co/2FZqqU3s7J","2016-04-15:07"
"5237",0,"Enter to Win 1 of 100 iPad Tablets from Kroger11 https://t.co/5wRHIVb67O https://t.co/mXdlQXpqmP","2016-04-15:07"
"5238",1,"$0.89 each Huggies simply clean (72 ct wipes) - Kroger. Buy 10 Save $5 (1.39 - $0.50/1 = $0.89… https://t.co/XTqTYBgXh3","2016-04-15:07"
"5239",0,"Bruh why are y'all up and in Kroger at 6:13??? Why?","2016-04-15:07"
"5240",0,"Meeting at Kroger ?","2016-04-15:07"
"5241",1,"Free Tostitos Dip-etizers for Kroger &amp; Affiliates - more @ https://t.co/O0RGwJohh5 #freebies #giveaway #free","2016-04-15:07"
"5242",0,"FREE Friday Download | Tostitos Dip-etizers (10 oz) via Kroger Krazy - It's time for this week's ... https://t.co/NPUUUYUOfm","2016-04-15:07"
"5243",0,"FREE Friday Download | Tostitos Dip-etizers (10 oz) via Kroger Krazy - It's time for this week's ... https://t.co/n2YfwHl8Rh","2016-04-15:07"
"5244",0,"FREE Friday Download | Tostitos Dip-etizers (10 oz) via Kroger Krazy - It's time for this week's ... https://t.co/kfXY8gVCZ6","2016-04-15:07"
"5245",0,"RT @WineBlogFeed: Why the Kroger wine proposal should terrify anyone who drinks wine https://t.co/hYKPJJNV7q #Wine","2016-04-15:07"
"5246",0,"Why the Kroger wine proposal should terrify anyone who drinks wine https://t.co/hYKPJJNV7q #Wine","2016-04-15:07"
"5247",0,"Free Friday Download 4/15 - Tostitos® Dip-etizers® https://t.co/oTUChDEJtl","2016-04-15:07"
"5248",0,"@alexis_ok Once in a while, when I'm back home at like a Kroger's checking out, I remember what a strange day job this is, yours and mine.","2016-04-15:07"
"5249",0,"@SocialinMemphis Can Wine be bought at Kroger or not? #WineInKroger #memphis","2016-04-15:07"
"5250",0,"Why the Kroger wine proposal should terrify anyone who drinks wine https://t.co/o1FARsxF5Y https://t.co/h6yxAE9ygy","2016-04-15:07"
"5251",1,"Win one of TWO $250 Kroger gift cards! 4/30/16 https://t.co/BoZIoTPkzw #giveaways #free","2016-04-15:07"
"5252",0,"Nearly $300 last quarter for missions! Support #MYWRBC when you shop at Kroger!  https://t.co/c9lCFPvFXC https://t.co/EC2phMxNMT","2016-04-15:07"
"5253",1,"@RobCardwellCBS6 @CBS6 @kroger You look nothing like @genecoxrva, if that's what she was implying, Rob.","2016-04-15:07"
"5254",0,"FREE Friday Download | Tostitos Dip-etizers (10 oz) https://t.co/o407M40ta3 #Kroger","2016-04-15:07"
"5255",0,"<U+4ED8><U+3051><U+306A><U+3044><U+306A><U+3089><U+8CAC><U+4EFB><U+53D6><U+3063><U+3066><U+3088><U+306D><U+FF1F><U+2192><U+6642><U+9593><U+5916><U+306E><U+30D5><U+30EB><U+7533><U+8ACB><U+6A29><U+3092><U+7372><U+5F97>","2016-04-15:06"
"5256",0,"Kroger FREE Friday Download: Tostitos® Dip-etizers® (Today Only) https://t.co/IHgFfqKFX9 on @bloglovin","2016-04-15:06"
"5257",0,"<U+4ECA><U+65E5><U+306F><U+9AEA><U+578B><U+304C><U+308F><U+308A><U+3068><U+6C7A><U+307E><U+3063><U+3066><U+308B><U+306E><U+3067><U+65B0><U+5BBF><U+3067><U+30EF><U+30A4><U+30EF><U+30A4><U+3057><U+305F><U+3044>","2016-04-15:06"
"5258",0,"<U+672C><U+5F53><U+306E><U+9000><U+793E>","2016-04-15:06"
"5259",0,"Kroger balloon watch.  They were blown up March 19 and are still floating.  Testament to their… https://t.co/Dck6McTsFS","2016-04-15:06"
"5260",1,"FREE Tostitos Dip-Etizers at Kroger (4/15) https://t.co/K7melyfHoR #food #free #freesample #freestuff","2016-04-15:06"
"5261",0,".@HobbyLobby to locate in former site of #OakRidge Kroger: https://t.co/UyZ9a3FNqR https://t.co/u5ep2KU3zC","2016-04-15:06"
"5262",0,"#Houston: Made a last minute run to Kroger for Samica Knight… https://t.co/Y6dhj7FEJv | https://t.co/ueQnaywNMF https://t.co/MDQt6qGBTh","2016-04-15:06"
"5263",0,"Bless a 24 hr grocery store (@ Kroger in Atlanta, GA) https://t.co/FDtRZs1Sjm","2016-04-15:06"
